"","webpage","Artist","titles","words"
"555","https://www.allthelyrics.com/lyrics/run_dmc/rock_the_house-lyrics-22212.html","run_dmc","Rock The House ","We had, a whole lot of superstars, on this stage here tonight
But I want yall to know one thing-this is....My House
And when I say who's house, yall know what time it is.
Who's house?
Runs house!
Ah, once again my friend
Not a trend for then
They said, rap was crap
But never had this band
Till the ruler came
With a cooler name
Make ya dance and prance and drove the fans insane
Name is Run my son
Number one for fun
Not a gun that's done and get done by none
The others act in fact ya just wack I kill
Why? its fun my son and Run heads the bill
Who's house? (Say What?) Run's house!
Who's house? (Say What?) Run's house!
I'm in the house y'all
I'm in the house y'all
And this is how DMC turn it out yall
I'm in the house y'all
I'm in the house y'all
And this is what DMC be about y'all
Well my name is dmc, the all-time great
I bust the most rhymes in New York state
Reporters cry, producers die
They want to be down with the king!
The wanted man from the wanted clan
Wanted by every fan from across the land
Not a g-a-n-g off the street
R-u-n-d-m-c complete!
Who's house? (Say What?) Run's house!
Who's house? (Say What?) Run's house!
Run, Run, Run, Run
Get on the mic and (MC)
Another time I take for the rhyme I make
Make me mad and sad because the fad is fake
See I do this thing so come persue this king
One minor rhyme is all you can spring
Cause I'm the best I'm def, ask the rest they left
Thats my name my game and we don't need the rep
You get the booze you lose, you suckas close your mouth
I set a trap for rap thats crap
Its run's house!
Who's house? (Say What?) Run's house!
Who's house? (Say What?) Run's house!
Some underestimate and miscalculate
My intent to create what I call the great
Till I make a song that I prove em wrong
See my song so strong it'll make em come along
Come in the door, get on the floor
Hard rock hard hitting hip-hop hardcore
Causing casualties and catastrophes
And tragedies for the sucker emcees
Use your strategies to get the best of me
You dirty rat MCs, whoever you may be
You need to go down south, you need to shut your mouth
Its all about no doubt just shout cause we talkin' 'bout....
Who's house? Run's house!
Who's house? Run's house!
"
"556","https://www.allthelyrics.com/lyrics/run_dmc/roots_rap_reggae-lyrics-22216.html","run_dmc","Roots, Rap, Reggae ","Reggae
Roots, Rap, Reggae
And we don't stop
It's like that y'all
And then we're ready to play
It's no jive, it's live, and its reggae
Roots, Rap
My homeboy Jay, don't scratch reggae
So listen to Jam-Master as the Master starts to play
And when he go, just check the show
Cause he scratchin' with his toe and even his elbow...ha!
Roots, Rap, Reggae
Stomp your feet, clap your hand
At the microphone is King Yellowman
In Jamaica, I'm the champion
This is Roots, Rap, Reggae...ha ha ha
Roots, Rap, Reggae
Hata, pata, utter reggae music
Utter, utter, utter reggae music
Utter, utter, utter reggae music
I know that they know that reggae is sweet
Reggae music is rap to the beat
Clap your hands and stomp your feet
Roots, Rap, Reggae
Roots, Rap
Now party people, I'm so happy, don't know what to do
Cause I'm an MC with the rhyme, and down with the Crew
Rap from Africa to France and the Kalamazoo
And every place I hear a yay not a boo
And now a party's not a party and a jam ain't a jam
Let D is who he be, and I am who I am
Or Jay is just a DJ cutting for the two
And it's the three of us baby and we're doing the do
Five to five, equal to ten
Everywhere I go, I got a lot of girlfriend
Music is sweet, music is nice
Yellow have about twenty-four wife
With Roots, Rap, Reggae (hahaha)
Roots, Rap, Reggae
Don't drink alcohol, don't snort cocaine
Reggae music is not so strange
No do cocaine will hurt your brain
This is Roots, Rap, Reggae (ha ha)
Roots, Rap, Reggae
It's Roots, Rap, Reggae
"
"557","https://www.allthelyrics.com/lyrics/run_dmc/santa_baby-lyrics-420095.html","run_dmc","Santa Baby ","[Verse 1: Run]
It was December 24 on Hollis after the dark
My man Santa saw a rabbi and gave the strangest remark
He said that giving was his living and I had to take part
So I grabbed a bag of goodies and I hopped up on his cart
I laced the pockets of the poor and gave the hoodie a play
Dropped some dollars up on Hollis and I went on my way
I hear your jingle Mr. Kringle peep the single, my man
so Santa hit a brotha off and come as quick as you can!
[Chorus:]
Santa Baby
Just slip a Benzo under the tree for me
A '98 convertible, light blue
I'm looking for a fly guy, like you
So hurry down the chimney tonight...
[Verse 3: Ma$e]
Now all Mase know
When its eight twenty-four
He be looking at the door for the ho ho ho
Cause I know
When theres a christmas uptown
Ain't no chimney for santa to come down
[Verse 4: Puffy Daddy]
Now to me, PD I had alot
Appreciated everything that I got
Though I used to take my pops
Who aint caught me shaking the box
Cause I knew I couldn't wait till it turned 12 o'clock
[Verse 5: Snoop Doggy Dogg]
Cookies and Milk
Satin and Silk
I'm chillin in the living room, wrapped in a quilt
I'm waiting on this fat Red Suit wearing-comparing
My gifts to my homeboy next door to me
A gift here, none there, but who cares
My little sister needs a comb just to braid her nappy hair
Bbut here we go again waiting on the enemy
To slide down the chimney
Look here, that ain't reality
[Chorus:]
Santa Baby
Just slip a Benzo under the tree for me
A '98 convertible, light blue
I'm looking for a fly guy, like you
So hurry down the chimney tonight...
[Verse 6: Salt & Pepa]
Santa Baby, are you really real?
Chris Kringle
Let me see you make my pockets jingle (ching ching)
We need some jobs in the ghetto
Too much gangbanging where kids are playin
I hear the church bells ringing
On christmas eve
I believe
Jesus-calling me
Forget the gifts and the shopping lists
And the new kicks
Your just falling for tricks
(you better praise him)
[Chorus]
Santa Baby
Just slip a Benzo under the tree for me
A '98 convertible, light blue
I'm looking for a fly guy, like you
So hurry down the chimney tonight...
[Verse 7: Fredro Starr]
It's the gritty-the grimy
The low down, the shifty
Yo Sticky, christmas time in the city
Late night, stars are bright
We gettin rocked!
With the 50 St. Nicholas
Start rippin this
[Verse 8: Sticky Fingaz]
Its the Grinch who stole christmas
Climbin down ya chimney
Kids open up they gifts
They all gonna be empty
Just like mine was
I hate to say it
But if I wasnt a boy I wouldnt have had nuthin to play wit!
[Verse 9: Keith Murray]
On December 25th I knew I wasn't getting jack
when I saw Santa Claus on the corner buying crack
I ran up on him with the (blur) and asked him ""yo whats up with that?""
He said ""there aint no christmas kid"" and I can't get him back
Back in the days, Christmas was deep
My moms put presents under the tree while I played sleep
And peeped ha! Santa Claus never gave me nuthin
Seen them mad faces, lying and frontin
So do some good to the ghetto, Mr. Chris Kringle
Come and stay awhile, kick it with God's Angel
Take and acknowledge my wisdom and understand
That Santa Claus is a black man
word up
[Chorus 2x]
Santa Baby
Just slip a Benzo under the tree for me
A '98 convertible, light blue
I'm looking for a fly guy, like you
So hurry down the chimney tonight...
"
"558","https://www.allthelyrics.com/lyrics/run_dmc/santa_claus_is_coming_to_town-lyrics-657358.html","run_dmc","Santa Claus Is Coming To Town ","Yo, we got the Christmas spirit, somebody say ""Ho!""
You'd better watch out, you'd better not cry,
You'd better not pout, I'm telling you why:
Santa Claus is coming to town. [3x]
He's making a list, he's checking it twice,
He's gonna find out who's naughty or nice.
Santa Claus is coming to town. [3x]
He sees you when you're sleeping;
He knows when you're awake.
He knows if you've been bad or good
So you'd better be good for goodness' sake.
Yo, you'd better be good for goodness' sake.
You'd better watch out, you'd better not cry,
You'd better not pout, I'm telling you why:
Santa Claus is coming to town. [3x]
Well the kids and girl and boys will have a jubilee
Their going to build a toyland all around the christmas tree
Yo, all around the christmas tree
You'd better watch out, you'd better not cry,
You'd better not pout, I'm telling you why:
Santa Claus is coming to town. [12x]
Merry Christmas and Happy New Year from the Special Olympics
"
"559","https://www.allthelyrics.com/lyrics/run_dmc/simmons_incorporated-lyrics-328802.html","run_dmc","Simmons Incorporated ","Yo, my nigga Jamel Simmons, what's the deal nigga?
Go D, Big Dash, what's going down, what's going down?
What's goin' on? What's goin' on? What's the deal pard?
Where you headed, son?
Yo, I'm about to go to the studio and lay a smash hit with my uncle Run, boy
Ain't he a reverend now, collecting plates at churches and chit like that?
Kid, he's spitting flames right now baby, he's at the top of his game right now
I'm a tell you, I'm a show you watch.
Y'know what I mean? He's a born-again hooligan. Mm-hmm, mm-hmm.
I'm Rev Run, Reverend Run, brother, son, earthquakin'
Industry shakin', you kiddin' me? We money makin'
Your money's fake son, I'll call you clay 'cause you gets playdoh
Jamel and Joey Simmons holdin' millions on the lay-low
Platinum haloes hover over heads high from hydro
Hit the dime-o with the combo, it charges up my rhyme flow
She ain't know we own conglomorates like Phat Farm Fashion
Simmons name's synonymous with this cash, it's our passion
What?
Yo basically, I'm here to rename rap
It ain't rap no more, call it Simmons incorporated, since '74
Lot of money in this fam', think about it
Me, with Run-DMC, and him over at Def Jam
Well damn, how the hell you think we livin'?
How you think it feel to be a Simmons?
Imagine Christmas and Thanksgiving
People want to know why I ain't on my brother's label
If I did, this whole rap game'd be unstable
Went over to Arista with Mr. Davis for the change in neighbours
It's only fair that we share those major papers
You could tell a cat's serious about rap, and it ain't luck
If 20 years after his first single, his name stuck
From '74 to '99 holding office as kings with a million MC's waiting in line
Keep a bail on this album, let my man Jamel rhyme
Now speed it up, uh
[Jay scratching a Run sample (Run on)]
Now I walked on ice, and never fell
I spent my time in a plush hotel
Judge a phenomena, deadly but calm world in my palm
Dead by dawn got the right to bear arms, bring me along
Another sound boy dying, hot iron
Stuff flyin, out the hardware appliance
Baby, Momma Crying'
Sobbin' and grievin', you was at odds,
With them kids, till they made it even
Let down your guard, yes you did
Now you barely breathin'
To unaware, open season on a duck
We don't give a what
Yo, best, best to give it up
Joe and D, lets run these MCs, they phoney
Some Humphrey, they mad Bogey
Saddle up your horse, there's the sunset mosey
Jam-Master Jay deserves a trophy for this track right,
Futuristic G past tight
If that's your girlfriend, she wasn't last night, punk
Little boy style is mad chump, ain't no wimps here
Sport is extreme, know what I mean
Gettin royalties, Down with the King...!
Crack's in the cradle, coke's in the spoon
Little boy flew higher than the moon
Willie wanted weapons, Wilma wanted a wool
I come to school and lay down the rule
Johnny wants to guzzle great gallons of drop
Shorty with the 40 was caught in the dark
Corner, black is a goner, didn't really want to go
Now mamma is a mourner
I spit dynamite, ignite, turn off lights, recite,
Spit poetry tight, get my squad physically hyped
Get a hundred blast for funk-master crushin' your life
Time to go now, show these fake rappers the way you go down,
Down with the kings like Smokey down with Motown
Who want to come and see, come and test me
Take about a million MCs to whet me
For Run-DMC, I let shells fly, fleein' the five with the red-eye
Niggas talking too much? Tape 'em up, leave 'em hog-tied
You're thinking about it way too hard.
'How'd he get down with the Gods?'
Kenny Cash and the Bronx cats, ready to ride with gats
Keep chicks, huggin' the sacks, you're scratching the back
I'm a shark in a shed, y'all cats is feeding fish
Now hate? and we feed 'em clips, nigga that'll leave you RIP'd (ripped)
And I'm leavin' them dry chicks crushed with bleedin' lips
Better need these chips and a CLK
After I hang plaques in the spot with Run, D and J
[Jay scratching a Run sample (Run on)]
"
"560","https://www.allthelyrics.com/lyrics/run_dmc/slow_and_low-lyrics-657359.html","run_dmc","Slow And Low ","[The song was originally written and recorded by Run-DMC. Later recorded and released by the Beastie Boys on their debut album.]
Let it flow - let yourself go
Slow and low - that is the tempo
Let it flow - let yourself go
Slow and low - that is the tempo
It's never old school, all brand new
So everybody catch, the boog-a-loo flu
It's not like a fever, not like a cold
The beats are clear, the rhymes are bold
So don't see a doctor or see a nurse
Just listen to the music, 'cause first things first
First of all, get off the wall
It's time to party so have a ball
We slowed it on down, so get on up
Like a volcano I'll erupt
We got determination, bass and highs
I see real well because I've got four eyes
What you see is what you get
And you ain't seen nothing yet
Let it flow - let yourself go
Slow and low - that is the tempo
I do not sing, but I make a song
You'll live your whole life, and I hope you'll live long
On the Gong Show we won't get gonged
It's Run-DMC, not Cheech and Chong
Strong as an ox, fresh out the box
The crowd is so loud, they're coming in flocks
And when we go on, the crowd goes off
It's all hard rock, there's nothing soft
Let it flow - let yourself go
Slow and low - that is the tempo
We won't only rock the house, but we'll house the rock
We won't stroll, but we'll roll straight to the top
We're Run-DMC, and Jay makes three
The baddest B-Boys in history
When I'm recorded, you'll be rewarded
You know my song is great, 'cause you're all applauding
Not PCP or LSD, just DMC in the place to be
There's nothing free, you must pay a fee
Cash on delivery like a C.O.D.
Let it flow - let yourself go
Slow and low - that is the tempo
Let it flow - let yourself go
Slow and low - that is the tempo
The beat is slow in order to dance
We wanna hear I dos, and no I can'ts
First you move your legs, and then your arms
It's not fast and nervous, this dance is calm
It's truly stable and you ought to be able
To dance to the record when it's on the turntable
Let it flow - let yourself go
Slow and low - that is the tempo
Let it flow - let yourself go
Slow and low - that is the tempo
Let it flow - let yourself go
Slow and low - that is the tempo
Let it flow - let yourself go
Slow and low - that is the tempo
Let it flow - let yourself go
Slow and low - that is the tempo
"
"561","https://www.allthelyrics.com/lyrics/run_dmc/son_of_byford-lyrics-22231.html","run_dmc","Son Of Byford ","Yo jay, yo Jay, check this out
I was born
Son of Byford, brother of Al
Bannah's my mamma and Run's my pal
It's McDaniels, not McDonalds
These rhymes are Daryls, cos burgers are RONALDS!
I ran down my family tree
My mother, my father, my brother and Me
Oh ya now that's it now huh?
"
"562","https://www.allthelyrics.com/lyrics/run_dmc/soul_to_rock_and_roll-lyrics-22243.html","run_dmc","Soul To Rock And Roll ","[Scratching by Jam Master Jay]
""I'm the.. I'm the.. I'm the.. I'm the..""
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK"", ""I'm the king of.."" / ""ROCK""
""I'm the king of.."" / ""ROCK AND ROLL!""
""Soulllllll!"" / ""ROCK AND ROLL!""
""Soulllllll!"" / ""ROCK AND ROLL!""
""Soulllllll!"" / ""ROCK AND.."" / ""ROCK""
/ ""ROCK""
[Run]
Rock the house!
Gonna tell you bout a groove comin from the heart
Gonna make your body move, climbin up the chart
These ducks tryin to prove that you got the art
Better move better move better do your part
Get busy, get a job, stop messin around
Say isn't this fly, how can he get down?
Back bone to the hand givin up the hug
Crack known to the fans SAY NO TO DRUGS
Gotta lotta ambitions, as I was told
Now the heart stop wishin, 'fore you get old
Gotta speech and teach, reach for your goal
We the king here to bring with a lot of soul!
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK"", ""I'm the king of.."" / ""ROCK""
""I'm the king of.."" / ""ROCK AND ROLL!""
/ ""I'm the king..""
[DMC]
That's crowned, to rule the sound
Fly world renowned, from town to town
My hat's my helmet, my mic's my sword
My heart's by the door so PRAISE THE LORD
Born a King, to rule this thing
Treats are the beats that battles bring
I can't be beat, I won't retreat
Victory is sweet, so I defeat
Like a slave I gave, the world I saved
This is the hated and ungrateful tool that's raised
Not to be cool, I rock and rule
I'm crowned with a jewel cause I'm down to duel
You bled from my blow, so know one thing
That you gotta be strong and as real as the KING
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK"", ""I'm the king of.."" / ""ROCK""
""I'm the king of.."" / ""ROCK AND ROLL!""
/ ""I'm the king..""
[Both]
KING, MEANS RATED SUPREME
FROM QUEENS, NEVER SELLIN OUR DREAM
IT'S D, JOE, THAT THEY DON'T KNOW
OUR TEAM YO, I AM A PRO
DON'T BELIEVE, ME, YOU CAN GO ASK JOE
OR GO TO SEE, DEE, NINE TIMES THE DOUGH
RAISE HELL, YELL, FOR ETERNITY
RUN-D.M.C., K-I-N-G!
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK AND ROLL!""
""I'm the king of.."" / ""ROCK"", ""I'm the king of.."" / ""ROCK""
""I'm the kiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiing OF ROCK!!!""
"
"563","https://www.allthelyrics.com/lyrics/run_dmc/sucker_mcs-lyrics-22208.html","run_dmc","Sucker M.C.'s ","[D.M.C.]
And you say..
As we go, with the rhyme flow
Just to let you know, Darryl and Joe
Featuring DJ Jam Master Jay
All the motherfuckin way
One time, just to blow your mind
And this is how we do it, just for the people
Sucker D.J.'s are really crazy clowns
Clowns - cold clockin clowns
When will they learn that they had ? by the pounds
Pounds - cold clockin pounds
Sucker D.J.'s bite our lines up all damn day
All - all damn day
Sucker D.J.'s that's on Jam Master Jay
Uhh ahh ahh uhh ahh ahh
Jam Master.. aiyyo..
The crew is here with you, a check it out y'all
Jam Master.. ah tell me
What the fuck you gonna do?
"
"564","https://www.allthelyrics.com/lyrics/run_dmc/sucker_mcs_krushgroove_1-lyrics-657328.html","run_dmc","Sucker M.c.'s (Krush-groove 1) ","[Run]
Two years ago a friend of mine
Asked me to say some emcee rhymes
So I said this rhyme I'm about to say,
The rhyme was Def and it went this way
Took a test to become an emcee
And Orange Krush became amazed at me
So Larry put me inside his Cadillac,
The chauffeur drove off and we never came back
Dave cut the record down to the bone,
And now they got me rockin' on the microphone
And then we're talking autographs, years of laughs,
Champagne, caviar, and bubble baths
You see, that's the life that I lead, and
You sucker MC, this is who I be
So take that and move back, catch a heart attack
Because there's nothing in the world, that Run will ever lack
I cold chill at a party in a B-boy's stance,
And rock on the mike and make the girls want to dance
Fly like a dove, they come from up above,
I'm rockin on the mike and you can call me Run Love.
I got a big long Caddy not like a Seville
And written right on the side it reads 'Dressed to Kill'
So if you see me cruisin' girls just move or step aside
There ain't enough room to fit you all in my ride
It's on a, ah first come, first serve basis
Coolin out girl, take you to the def places
One of a kind and for your people's delight
And for you sucker emcee, you just ain't right
Because you're bitin all your life, you're cheatin on your wife
You're walkin round town like a hoodlum with a knife
You're hangin on the ave, chillin' with the crew
And everybody know what you've been through
Ah with the one two three, three to two one
My man Larry Larr, my name DJ Run
We do it in the place with the highs and the bass
I'm rockin to the rhythm won't you watch it on my face
Go Uptown and come down to the ground
You sucker emcee's, you sad face clown
You're a five-dollar boy and I'm a million dollar man
You're a sucker emcee, and you're my fan
You try to bite rhymes, all lines are mine
You're a sucker emcee in a pair of Calvin Kleins
Comin' from the wackest part of town,
Tryin to rap but you can't get down
You don't even know your English, your verbs or noun
You're just a sucker emcee you sad-faced clown
So DMC if you're ready, the people rockin' steady
You're drivin big cars, get your gas from Getty
[D.M.C.]
I'm DMC in the place to be, I go to St. John's University
And since kindergarten I acquired the knowledge,
And after 12th grade I went straight to college
I'm light skinned, I live in Queens
And I love eatin chicken and collard greens
I dress to kill, I love to style
I'm the emcee you know who's versatile
Say I got good credit in your regards
Got my name not numbers on my credit cards
I go Uptown, I come back home
With who? me myself and my microphone
All my rhymes are street delight
So here's another one for y'all to bite
When I rhyme I never quit,
And if I got a new rhyme I'll just say it
'Cause it takes a lot to entertain,
And sucker emcee's can be a pain
You can't rock a party with a hip and a hop
You gotta let em know you'll never stop
The rhymes have to make a lot of sense,
You got to know when to start (when the beats commence...)
"
"565","https://www.allthelyrics.com/lyrics/run_dmc/sun_city-lyrics-657360.html","run_dmc","Sun City ","[Artists United Against Apartheid]
We're rockers and rappers united and strong
We're here to talk about South Africa we don't like what's going on
It's time for some justice it's time for the truth
We've realized there's only one thing we can do
We got to say ""I ain't gonna play Sun City""
Relocation to phony homelands
Separation of families I can't understand
23 million can't vote 'cause they're black
We're stabbing our brothers and sisters in the back
I wanna say ""I ain't gonna play Sun City""
Our government tells us we're doing all we can
Constructive Engagement is Ronald Reagan's plan
Meanwhile people are dying and giving up hope
This quiet diplomacy ain't nothing but a joke
I'm gonna say ""I ain't gonna play Sun City""
It's time to accept our responsibility
Freedom is a privilege nobody rides for free
Look around the world baby it cannot be denied
Somebody tell me why are we always on the wrong side
I ain't gonna play Sun City
Boputhuswana is far away
But we know it's in South Africa no matter what they say
You can't buy me I don't care what you pay
Don't ask me, Sun City because I ain't gonna play
I ain't gonna play Sun City
Relocation to phony homelands
Separation of families I can't understand
23 million can't vote 'cause they're black
We're stabbing our brothers and sisters in the back
We're gonna say ""I ain't gonna play Sun City""
"
"566","https://www.allthelyrics.com/lyrics/run_dmc/take_the_money_and_run-lyrics-22281.html","run_dmc","Take The Money And Run ","Let me tell you 'bout Butter Love and Gina
Lovers like no others, couldn't get in between 'em
Always stayed fly, man I wished that you'd seen 'em
Said they had a scheme, but nobody believed 'em
No real job cause they stayed in the street
Gina did nails, Butter Love made beats
When they want to eat, they just walked in the store
They took what they wanted, man they the illest you saw
So one day they went uptown and seen em' with ice
Butter liked the chains and Gina said ""the rings are nice""
Next thing you know they want to pull off a heist
Shook, took a look, and shot the jeweler twice
Diamonds all shining as they flew in the air
Butter acting rough and grabbin' stuff by the pair
Gina had the door 'cause she good with the gun
They both grabbed the money and run
Come on take the money and run (run)
Come on take the money and run, hey hey hey
Come on take the money and run (run)
Come on take the money and run, hey hey hey
Spudy was a rookie that was new on the scene
Used to be a thug, now he's doing it clean
Ironic he was copping then they gave him the spot
Knew Butter back from Hollis - used to chill in the park
Seen Butter 'round the way with a brand new Benz
Gina looking pretty in the city with friends
Spudy said, ""Yo, I gotta get these ends,
And these are the two I gotta apprehend""
A B-Boy from Hollis promised not to tell
And lead these cops on a long, wrong trail
Spudy saw Gina and the chick turned pale
Runnin' saying something like she don't got bail
Butter said ""Promise me I won't see jail""
Spudy want a watch and a brand new cell
Butter and Gina moved to Pensacola
Spudy got a Rollie and a Motorola
Come on take the money and run (run)
Come on take the money and run, hey hey hey
Come on take the money and run, that's what I'll say
Come on take the money and run, yeah yeah yeah
All I can say is about the story
Is living like Butter Love is not for me
Let me show you how we get the money legit
Jack B. Nimble was nimble and he was quick
Rev Run-DMC is the kings of rock
Rolled to the top and then we never did drop
You still hear this jammie in 2001
And me and D will take the money and run
Come on take the money and run (run)
Come on take the money and run, hey hey hey
Come on take the money and run, that's what I say
Come on take the money and run, hey hey hey
Come on take the money and run, that's what I say
Come on take the money and run, yeah yeah yeah
Come on take the money and run, (run) uh-huh
Come on take the money and run, hey hey hey
Hey hey hey
Hey hey hey
Hey hey hey
That's what I say
"
"567","https://www.allthelyrics.com/lyrics/run_dmc/the_ave-lyrics-22246.html","run_dmc","The Ave. ","[D.M.C.]
These are the words that I wrote so I hope that ya don't man
I'll never joke about the coke that you're smok-in
Understand you're fuckin up, fuckin up the block
Got shot rocked and that's just where the shit stops
..
What's the meaning of this? I must be dreaming
Everybody's got a beam in when I see men feigning
For a rhyme or rope, or a dime of coke
Sometimes I rhyme when I'm crying broke
Many many many records broke laws, broke jaws
A few months ago I had to ""Pause""
During that time, me and my man
Was chilling on the corner with a quart in our hands
A beef broke out, at Soul Kitchen spot
It was crazy Baby Pop, someone got shot
I seen him drop - then came the cops
Sayin, ""Nobody run - everybody stop""
I wanted to run, cause I was carryin my gun
Darryl Mack packin mine, strapped with my nine
Everyone on the wall, that's what the cop said
Everyone complied, except Bald Dread, he said,
""Blood claat boi me nah hafa deal wit dat
Yo I'm a superstar for de world dem call 'im Darryl Mack""
I turned around and said, ""Word up cop!""
He said, ""D.M.C., take your ass down the block""
If it happened to him, it could happen to you
Cause that's what's happenin on The Avenue
When I.. ""uhh, uhh uhh, uhh.. uhh..""
""Na-na-na-na-na! The Ave.""
[Run]
Now on The Ave. (what?) people steal and they dealin away
I got the feelin the illin will never ever pay
Cause on the street, you're never in the fast lane
You go to jail or get a bullet in your brain
People laugh and smile at a stick-up
A young man in a rut, shakin a big cup
People pass his ass and say, ""Tough luck""
To waste time for a dime is cold fucked up
A loud shot in the air - not rare
A brother fell to the ground, nobody cares
You ask why, the baby cry, a man laugh
Nobody give a damn, that's how they livin on The Ave.
... AUUUGH!
[D.M.C.]
Away from The Ave. they have what's called the backstreets
Another world of girls that crawl the backseats
Systems that are kickin, sinkin many black beats
(This and that goin on this and that street)
I remember the time there was a jam in ???
??, the music, no ?? til after dark
That's when the shit starts happening
(Brother from The Ave. this and that again)
Body move in the back and a quarter in the jar
Find the rules by the basketball court in the park
And the ? by the bench where the 40 dogs spark
The crowd crowds around like they found Noah's Ark
The young, hung, and swung on a swing
Glidin and slidin and ride the ding-a-ling
I didn't see a kid by the see, so he saw
(Near the monkey bars, funky cars we adore)
I'm throwin fate to the gate ?? ??
(And my man from Japan got vicked for sure)
Do me a favor when you roll with your crew
You gotta check out, check out, The Avenue
"
"568","https://www.allthelyrics.com/lyrics/run_dmc/the_beginning_no_further_delay-lyrics-749523.html","run_dmc","The Beginning (No Further Delay) ","[Method Man]
Pack the number one champion sound, Uh, is they ready?
[Run]
How y'all feel out there?
[DMC]
Ah yeah, alright, alright...
[Method Man]
Mr. Meth, Run-DMC, Jam-Master Jay, run!
[Cuts from ""Here we go"" and ""Together forever""]
1,2,3 In the place to be, as it is plain to see
He is DJ Run,
And we are the Krush Groovin, the body movin'
Party people your dreams have now been fulfilled
Get out of your seats and lets get ill
That's right y'all...
[Run]
You're gettin' dollars, when dealing with Rev. Run
Look what I did done
And I come from Hollis, flipped it and scripted it and there it go
Wanna floss, Pull em off,  you know I headlinin'
Sell out tours, platinum plaque, wall to wall,
name ringin' out, from door to door
Still be the King, Run-DMC,
now y'all brothers wanna rhyme with me
Where's my house I've got the key
Brothers can't see me, not
All ya'll cats tryin to be me
Might as well go on, hits to me
Had a E, now drivin' a Beem
my girl ridin' around in Gucci
Rhyme so raw, I'm told like sushi
Gave some time to rhyme to Susan Lucci
Hoes coming out, saying ""Who's she?""
Dead by dawn, rhymin' for you D
[DMC]
Cracks in the cradle, cokes in the spoon
Little boy flew higher than the moon
Willie wanted weapons, Wilma wanted a wool
I come to school and lay down the rule
Johnny with the gun to break out of the crime
Shorty with the 40 was caught in the dark
Corner, black is a goner, didn't really want to go
Now mamma is a warner
[Method Man]
Now I walked on ice, and never fell
I spent my time in a plush hotel
Judge a phenomena, deadly but calm world in my palm
Dead by dawn got the right to bear arms, bring me along
Another sound boy dying, hot iron
Stuff flyin, out the hardware appliance
Baby, Momma Crying'
Sobbin' and grievin', you was at odds,
With them kids, till they made it even
Let down your guard, yes you did
Now you barely breathin'
To win a whim, open season on a duck
We don't give a what
Yo, best, best to give it up
Joe and D, lets run these MCs, they phony
From Humphrey, they mad Bogey
Saddle up your horse, there's the sunset Mosey
Jam-Master Jay deserves a trophy for this track right,
Futuristic G past tight
If that's your girlfriend, she wasn't last night, punk
Little boy style's is mad chump, ain't no wins here
Sport is extreme, know what I mean
Gettin royalties, Down with the King...!
[Run]
None of y'all really made money
Like DJ Run and came the run
And played the Garden like Jordan
You never done it so my brother think about it, come on
It's DJ Run and you the son
It's this style called run on
[Method Man]
Alright, now run on
[Run]
Never leave me open, so dopin' that I be scorin
cook is sleepin' or they snoring
so boring that I be touring
Lauren told ya that ya lost one
You can't afford this type of life
That it will cost Run
[Method Man]
Now speed it up, uh
[Run]
Run gonna make you wanna cry,
Make you wanna die,
Make you wanna lie, hold up
Got to come thru the rhyme
That run thru the mic, got a bounce to the ounce sure 'nuff,
not a player, hustler, hater or a buster only in Augusta Georgia
With a rap like a gun, that keeps a brother runnin
But it don't matter cause it will cost ya
Cause you're like a teacher, but I don't reach ya
Soundin like a preacher what?
Nobodys cuts faster than the Jam-Master
Why? 'cause he has to cut
My deal as a DJ, every time we play, put it on replay what?
Run rockin' up the heasy, gettin all greasy, down south with the bud
Run running like a rhino, spittin on vinyl
This is my final gun
Run breakin' that spinal, this is my title
Y'all get phucked with Run!
Run-DMC signing off...
"
